Inspection Date,Zip,Failed
2020-03-11,60614,0
2024-09-03,60647,1
2020-03-11,60614,1
2020-03-11,60661,1
2020-03-11,60634,0
2020-03-12,60634,0
2024-09-03,60647,0
2020-03-13,60649,1
2020-03-13,60645,1
2020-03-13,60621,1
2020-03-13,60644,1
2024-09-03,60608,0
2024-09-03,60632,0
2024-09-03,60634,0
2020-03-13,60610,1
2020-03-13,60620,1
2020-03-16,60659,1
2020-03-16,60613,1
2024-09-03,60618,0
2020-03-16,60651,0
2020-03-16,60652,1
2020-03-16,60641,0
2020-03-17,60637,0
2020-03-17,60641,0
2024-08-30,60642,0
2020-03-18,60649,0
2020-03-19,60634,0
2020-03-19,60614,0
2020-03-19,60636,0
2024-08-30,60632,0
2020-03-19,60614,1
2020-03-19,60626,0
2020-03-20,60628,0
2020-03-23,60618,0
2024-08-30,60637,0
2024-08-30,60610,0
2020-03-23,60616,1
2020-03-23,60626,1
2020-03-23,60651,0
2020-03-24,60634,1
2024-08-29,60636,0
2024-08-29,60618,0
2024-08-29,60660,1
2020-03-24,60641,1
2020-03-24,60610,0
2020-03-24,60649,1
2020-03-24,60628,0
2020-03-24,60614,1
2024-08-29,60657,0
2024-08-29,60606,1
2020-12-15,60659,0
2020-12-21,60642,0
2020-12-22,60644,0
2021-01-04,60614,0
2021-01-05,60630,0
2024-08-29,60634,0
2021-01-08,60630,1
2021-01-14,60634,1
2021-01-14,60641,1
2024-08-29,60622,0
2021-01-20,60654,0
2021-01-20,60624,1
2024-08-29,60660,1
2024-08-29,60606,0
2021-01-26,60640,0
2021-01-26,60622,0
2021-01-29,60640,0
2021-01-27,60610,0
2021-02-01,60641,0
2021-02-02,60631,0
2024-08-29,60612,0
2021-02-02,60618,0
2021-02-03,60640,0
2021-02-03,60609,0
2021-02-04,60645,0
2024-08-28,60657,0
2024-08-28,60657,0
2021-02-09,60636,1
2021-02-09,60630,0
2021-02-10,60614,1
2024-08-28,60634,0
2024-08-28,60613,0
2021-02-19,60639,0
2021-02-22,60613,0
2021-02-23,60625,0
2024-08-28,60636,0
2024-08-28,60634,0
2021-03-03,60647,1
2021-03-03,60609,0
2021-03-05,60609,1
2024-08-28,60608,1
2024-08-27,60606,0
2021-03-11,60652,1
2021-03-12,60618,0
2021-03-11,60640,1
2021-03-17,60634,1
2024-08-27,60610,0
2024-08-27,60644,1
2021-03-18,60614,0
2021-03-22,60611,0
2024-08-27,60622,0
2021-03-29,60630,0
2021-03-29,60610,0
2021-03-30,60639,1
2021-03-30,60661,0
2021-03-30,60649,0
2021-03-30,60618,0
2021-03-31,60630,1
2021-03-31,60625,0
2021-04-01,60644,0
2021-04-02,60634,0
2024-08-27,60634,0
2021-04-02,60611,0
2021-04-05,60640,0
2021-04-05,60643,0
2021-04-05,60657,0
2021-04-06,60634,1
2021-04-06,60630,1
2021-04-06,60634,0
2021-04-07,60622,0
2024-08-27,60619,0
2021-04-07,60634,1
2021-04-07,60639,1
2021-04-08,60624,1
2021-04-09,60653,0
2024-08-26,60610,0
2024-08-26,60613,0
2024-08-26,60618,0
2021-04-12,60643,1
2021-04-13,60647,1
2021-04-13,60608,1
2021-04-16,60619,0
2021-04-16,60631,0
2021-04-19,60613,0
2021-04-20,60616,0
2021-04-20,60634,1
2021-04-21,60639,1
2024-08-26,60610,0
2021-04-21,60659,1
2021-04-22,60609,0
2021-04-22,60640,1
2021-04-23,60640,0
2021-04-23,60634,0
2024-08-26,60603,0
2021-04-23,60613,0
2021-04-23,60608,1
2021-04-26,60666,0
2021-04-26,60634,1
2021-04-27,60630,0
2024-08-26,60643,0
2021-04-28,60611,1
2021-04-28,60652,1
2021-04-28,60639,0
2021-04-29,60640,0
2024-08-26,60634,0
2024-08-26,60643,0
2021-04-29,60641,0
2021-04-29,60620,0
2021-04-30,60666,0
2021-04-30,60634,0
2021-04-30,60659,1
2024-08-26,60666,0
2021-05-03,60616,1
2021-05-03,60632,0
2021-05-04,60640,0
2021-05-04,60631,0
2024-08-26,60628,0
2021-05-04,60621,1
2021-05-04,60609,0
2021-05-03,60657,1
2024-08-23,60614,0
2024-08-23,60636,0
2024-08-23,60622,0
2021-05-05,60624,1
2021-05-05,60641,0
2021-05-05,60634,1
2021-05-05,60666,0
2024-08-23,60629,0
2021-05-05,60611,0
2021-05-05,60634,0
2021-05-05,60653,0
2021-05-06,60613,0
2021-05-06,60620,0
2024-08-23,60629,0
2024-08-23,60607,0
2021-05-06,60619,1
2021-05-07,60625,1
2021-05-10,60609,1
2021-05-11,60653,0
2021-05-12,60613,0
2024-08-23,60607,0
2024-08-23,60620,0
2021-05-12,60612,1
2021-05-12,60634,1
2021-05-13,60628,0
2021-05-14,60609,1
2021-05-14,60620,0
2024-08-23,60622,0
2021-05-14,60623,0
2021-05-17,60632,1
2021-05-17,60609,0
2024-08-23,60652,1
2024-08-23,60657,0
2021-05-17,60611,0
2021-05-17,60611,0
2021-05-18,60657,1
2021-05-19,60611,1
2024-08-23,60609,0
2021-05-19,60612,0
2021-05-20,60639,0
2021-05-21,60623,0
2021-05-21,60657,1
2024-08-23,60652,0
2024-08-23,60611,0
2021-06-02,60630,1
2021-06-02,60657,1
2024-08-23,60636,0
2024-08-23,60634,0
2021-06-04,60639,0
2021-06-10,60619,0
2024-08-22,60625,0
2021-06-15,60631,0
2021-06-15,60641,1
2021-06-15,60631,0
2024-08-22,60609,0
2021-06-22,60639,0
2021-06-23,60613,0
2024-08-22,60649,0
2021-07-12,60619,1
2021-07-13,60659,0
2024-08-22,60634,0
2024-08-22,60609,0
2024-08-22,60624,1
2021-07-21,60634,0
2021-07-22,60621,0
2024-08-22,60630,0
2021-07-27,60610,0
2021-07-29,60619,1
2021-07-29,60619,0
2021-08-02,60620,0
2021-08-02,60640,1
2024-08-22,60618,0
2024-08-22,60610,0
2024-08-21,60613,1
2024-08-22,60636,0
2024-08-22,60647,0
2021-08-10,60631,1
2021-08-10,60608,0
2024-08-21,60657,1
2021-08-02,60619,0
2024-08-21,60625,0
2024-08-21,60601,1
2021-08-13,60640,1
2021-08-19,60612,1
2024-08-21,60653,0
2024-08-21,60616,0
2024-08-21,60653,0
2021-08-24,60608,0
2024-08-21,60636,0
2024-08-21,60611,0
2021-08-26,60639,0
2021-08-26,60642,0
2021-08-27,60651,1
2021-08-30,60636,1
2021-08-30,60655,0
2024-08-20,60657,0
2024-08-20,60630,0
2024-08-20,60610,0
2021-09-02,60612,1
2021-09-02,60634,0
2021-09-03,60617,1
2021-09-08,60634,0
2021-09-14,60608,0
2024-08-20,60632,0
2021-09-15,60647,0
2021-09-15,60643,1
2021-09-16,60623,0
2021-09-17,60625,1
2021-09-20,60649,1
2024-08-20,60651,1
2024-08-20,60659,0
2021-09-23,60640,1
2021-09-24,60642,0
2021-09-28,60649,1
2024-08-20,60610,0
2021-09-29,60639,1
2021-09-29,60666,0
2021-09-30,60656,0
2021-10-01,60608,0
2021-10-04,60652,0
2021-10-05,60619,0
2021-10-07,60629,1
2024-08-19,60613,0
2024-08-19,60647,0
2024-08-19,60623,0
2021-10-07,60654,0
2021-10-07,60608,0
2021-10-08,60639,1
2021-10-08,60620,1
2021-10-14,60639,1
2021-10-18,60611,0
2021-10-18,60616,0
2021-10-18,60615,1
2021-10-19,60631,0
2024-08-19,60647,0
2024-08-19,60661,0
2024-08-19,60657,0
2021-10-19,60634,0
2021-10-19,60707,0
2021-10-20,60656,0
2021-10-20,60609,0
2024-08-19,60625,0
2021-10-21,60657,1
2021-10-21,60639,0
2021-10-21,60616,1
2021-10-26,60639,0
2024-08-19,60609,0
2021-10-27,60614,1
2021-10-27,60654,1
2021-11-01,60623,0
2021-11-01,60609,0
2021-11-02,60657,0
2024-08-19,60630,0
2024-08-19,60622,0
2021-11-02,60614,0
2021-11-02,60621,0
2021-11-03,60652,1
2021-11-03,60641,0
2024-08-19,60625,0
2021-11-03,60654,0
2021-11-04,60617,0
2021-11-05,60666,0
2024-08-19,60651,0
2021-11-05,60666,1
2021-11-05,60619,1
2021-11-08,60628,0
2021-11-08,60614,1
2021-11-09,60608,0
2021-11-10,60631,0
2021-11-10,60614,0
2021-11-10,60607,1
2021-11-12,60617,0
2021-11-15,60622,0
2021-11-15,60639,1
2021-11-15,60629,0
2021-11-15,60608,0
2021-11-16,60611,1
2021-11-17,60639,0
2021-11-17,60649,1
2021-11-17,60659,1
2021-11-17,60666,0
2021-11-18,60647,0
2024-08-16,60653,0
2024-08-16,60647,0
2021-11-18,60608,0
2021-11-18,60633,0
2021-11-22,60656,1
2021-12-01,60619,0
2021-12-02,60610,0
2021-12-02,60640,0
2021-12-06,60649,1
2021-12-02,60633,0
2021-12-06,60618,0
2021-12-08,60618,0
2021-12-06,60609,1
2024-08-15,60629,0
2024-08-15,60640,0
2024-08-15,60602,0
2021-12-08,60625,1
2021-12-08,60649,0
2024-08-15,60647,0
2024-08-15,60625,0
2024-08-15,60609,0
2024-08-15,60622,0
2024-08-15,60614,0
2024-08-15,60610,0
2024-08-14,60611,0
2024-08-13,60611,0
2024-08-14,60623,0
2022-01-12,60638,0
2024-08-13,60657,0
2024-08-13,60655,0
2022-01-19,60628,1
2022-01-25,60657,0
2024-08-13,60636,0
2022-01-27,60614,0
2024-08-13,60602,0
2022-01-28,60657,0
2024-08-13,60606,0
2024-08-13,60616,0
2024-08-13,60613,0
2024-08-13,60623,0
2024-08-13,60610,0
2024-08-13,60641,0
2024-08-13,60610,0
2024-08-13,60623,0
2022-03-01,60641,0
2024-08-12,60639,0
2024-08-12,60647,0
2024-08-12,60614,1
2024-08-12,60611,1
2022-03-17,60622,1
2024-08-12,60611,0
2024-08-12,60603,0
2022-03-21,60614,1
2024-08-12,60660,0
2022-03-25,60640,0
2022-05-25,60632,0
2022-05-25,60614,0
2024-08-12,60607,0
2024-08-12,60629,0
2022-05-26,60605,1
2022-05-31,60614,1
2022-06-01,60639,0
2024-08-12,60611,0
2022-06-02,60637,1
2022-06-03,60616,0
2022-06-03,60657,1
2022-06-03,60625,1
2022-06-03,60605,0
2022-06-03,60626,0
2022-06-06,60605,1
2022-06-08,60626,0
2024-08-12,60608,0
2024-08-12,60641,0
2024-08-12,60608,0
2022-06-09,60628,1
2022-06-10,60608,1
2022-06-13,60608,1
2022-06-14,60654,0
2024-08-12,60657,0
2022-06-14,60637,0
2022-06-14,60633,1
2022-06-22,60625,0
2022-06-22,60626,0
2022-06-22,60660,1
2024-08-12,60607,0
2022-06-22,60613,1
2022-06-23,60620,1
2022-06-24,60659,0
2022-06-29,60618,0
2024-08-12,60628,0
2022-07-05,60609,0
2022-07-12,60632,1
2022-07-14,60613,0
2022-07-14,60622,1
2022-07-15,60659,0
2022-07-19,60613,0
2022-07-21,60640,0
2022-07-21,60647,1
2022-07-22,60620,0
2022-07-27,60660,0
2024-08-09,60640,0
2024-08-09,60619,0
2022-08-25,60632,0
2022-09-02,60629,1
2022-09-06,60638,0
2022-09-16,60659,0
2024-08-09,60616,0
2024-08-09,60657,0
2022-09-22,60657,1
2022-09-26,60628,1
2022-09-23,60659,0
2022-09-28,60614,1
2022-09-29,60620,1
2022-10-04,60649,1
2024-08-08,60644,0
2024-08-08,60630,0
2024-08-08,60603,1
2024-08-08,60611,0
2022-10-26,60608,1
2022-10-26,60619,1
2022-10-27,60608,1
2022-10-27,60641,0
2024-08-08,60614,0
2024-08-08,60625,0
2024-08-07,60640,0
2022-11-10,60626,1
2022-11-10,60609,0
2022-11-15,60629,0
2024-08-07,60607,0
2024-08-07,60611,0
2024-08-07,60625,0
2024-08-07,60630,0
2024-08-07,60654,0
2022-11-28,60632,1
2022-11-28,60632,1
2022-11-29,60626,0
2022-11-30,60610,0
2022-11-30,60626,0
2022-11-30,60645,0
2022-12-01,60632,1
2022-12-01,60659,0
2024-08-07,60657,0
2022-12-01,60637,1
2022-12-05,60660,1
2022-12-06,60632,1
2022-12-06,60632,0
2022-12-06,60618,0
2024-08-07,60614,0
2022-12-06,60620,1
2022-12-08,60660,0
2022-12-08,60609,0
2022-12-12,60630,0
2024-08-07,60629,0
2024-08-07,60642,0
2022-12-13,60636,0
2022-12-13,60620,1
2022-12-13,60629,0
2022-12-14,60617,0
2024-08-07,60654,0
2022-12-14,60628,1
2022-12-14,60606,0
2022-12-15,60827,1
2022-12-19,60645,0
2024-08-07,60613,1
2022-12-20,60620,0
2022-12-20,60617,0
2022-12-22,60623,0
2022-12-22,60621,1
2022-12-27,60611,0
2024-08-07,60608,0
2023-01-04,60654,0
2023-01-04,60642,0
2023-01-05,60657,1
2023-01-06,60643,1
2023-01-06,60607,1
2023-01-09,60666,0
2023-01-09,60657,0
2023-01-09,60625,1
2024-08-07,60647,0
2024-08-06,60654,0
2024-08-07,60634,0
2023-01-10,60624,1
2023-01-12,60618,0
2023-01-12,60608,0
2023-01-12,60657,0
2024-08-06,60610,0
2024-08-06,60654,0
2024-08-06,60607,0
2023-01-12,60613,0
2023-01-12,60618,0
2023-01-12,60657,1
2023-01-13,60625,1
2024-08-06,60657,0
2024-08-06,60639,0
2023-01-17,60630,1
2023-01-18,60640,0
2023-01-18,60640,0
2023-01-19,60633,1
2023-01-20,60634,0
2023-01-20,60655,1
2023-01-20,60617,0
2023-01-23,60644,0
2024-08-06,60601,0
2023-01-23,60619,1
2023-01-25,60618,0
2023-01-25,60607,0
2023-01-25,60614,1
2024-08-06,60647,0
2024-08-06,60647,0
2024-08-06,60624,0
2023-01-26,60654,1
2023-01-26,60616,1
2023-01-26,60623,1
2024-08-06,60632,0
2023-02-01,60644,1
2023-02-01,60651,0
2024-08-06,60639,0
2023-02-07,60640,0
2023-02-08,60639,1
2024-08-06,60610,0
2023-02-09,60604,0
2023-02-14,60634,0
2024-08-06,60607,0
2023-02-27,60621,0
2024-08-06,60654,0
2023-02-27,60660,0
2023-03-08,60661,1
2023-03-13,60621,1
2023-03-10,60643,0
2023-03-14,60618,1
2023-03-14,60617,1
2024-08-05,60657,0
2023-03-16,60605,1
2023-03-20,60606,1
2023-03-16,60614,1
2024-08-05,60622,0
2024-08-05,60610,0
2024-08-05,60611,0
2023-04-05,60656,0
2024-08-05,60628,0
2024-08-05,60611,0
2024-08-05,60654,0
2023-04-11,60618,1
2024-08-05,60652,0
2024-08-05,60608,0
2023-04-14,60630,0
2023-04-17,60654,0
2024-08-05,60638,0
2024-08-05,60661,0
2023-04-18,60618,0
2023-04-20,60614,1
2024-08-05,60611,0
2023-04-25,60628,1
2024-08-05,60611,0
2024-08-05,60610,0
2024-08-05,60611,0
2023-05-01,60654,0
2023-05-03,60630,0
2023-05-09,60610,0
2023-05-11,60655,0
2023-05-16,60644,0
2024-08-02,60614,1
2024-08-02,60604,0
2023-05-30,60654,0
2023-05-31,60652,0
2023-06-01,60610,1
2023-06-01,60657,1
2024-08-02,60622,0
2024-08-02,60657,0
2023-06-01,60639,1
2023-06-02,60640,1
2023-06-02,60636,0
2023-06-02,60613,0
2024-08-02,60614,0
2023-06-05,60621,1
2023-06-05,60605,1
2023-06-06,60618,0
2023-06-06,60625,1
2024-08-02,60612,0
2023-06-06,60618,0
2023-06-07,60619,1
2023-06-07,60613,0
2023-06-08,60611,1
2023-06-08,60623,0
2023-06-09,60619,0
2023-06-09,60657,1
2023-06-09,60661,1
2023-06-12,60640,1
2023-06-12,60608,1
2023-06-13,60634,1
2023-06-14,60649,1
2023-06-14,60613,0
2024-08-02,60623,0
2024-08-02,60611,0
2024-08-02,60643,0
2023-06-14,60644,1
2023-06-15,60640,0
2023-06-15,60607,1
2023-06-16,60617,1
2024-08-01,60654,0
2024-08-02,60625,0
2023-06-16,60620,0
2023-06-16,60651,0
2023-06-20,60618,0
2023-06-21,60639,1
2024-08-01,60652,0
2024-08-01,60617,0
2023-06-21,60643,0
2023-06-21,60647,0
2023-06-16,60613,0
2023-06-22,60620,0
2023-06-22,60654,1
2023-06-26,60640,0
2023-06-26,60632,0
2023-06-27,60628,0
2023-06-27,60634,0
2023-06-28,60616,1
2023-06-29,60616,1
2024-08-01,60629,0
2024-08-01,60616,0
2023-06-29,60621,1
2023-06-29,60647,1
2023-06-30,60647,0
2023-07-05,60637,0
2023-07-07,60623,1
2024-08-01,60622,1
2023-07-07,60647,1
2023-07-07,60618,0
2023-07-10,60637,0
2023-07-11,60640,0
2023-07-11,60644,0
2023-07-17,60614,1
2023-07-17,60616,0
2023-07-17,60618,1
2024-08-01,60654,1
2023-07-17,60629,1
2023-07-18,60659,0
2023-07-18,60618,0
2023-07-19,60602,1
2023-07-20,60613,0
2023-07-21,60654,1
2023-07-21,60618,0
2023-07-24,60638,1
2023-07-25,60630,0
2023-07-25,60617,1
2023-07-26,60640,0
2023-07-28,60611,1
2024-07-31,60654,0
2023-07-31,60652,1
2023-08-01,60651,0
2023-08-01,60628,0
2023-08-02,60657,1
2024-07-31,60659,0
2024-07-31,60640,0
2024-07-31,60608,0
2023-08-02,60651,0
2023-08-07,60630,1
2023-08-07,60632,0
2023-08-08,60606,1
2024-07-31,60659,0
2024-07-31,60603,0
2024-07-31,60657,0
2023-08-11,60629,1
2023-08-15,60617,0
2023-08-15,60628,0
2023-08-15,60649,0
2023-08-16,60617,1
2023-08-18,60634,1
2023-08-18,60633,1
2023-08-18,60629,0
2023-08-21,60643,0
2024-07-31,60611,0
2024-07-31,60622,0
2023-08-21,60628,1
2023-08-22,60608,1
2023-08-22,60614,0
2024-07-31,60655,0
2024-07-30,60613,0
2024-07-30,60622,0
2023-08-23,60616,1
2023-08-23,60630,1
2023-08-24,60640,1
2023-08-25,60628,1
2023-08-28,60621,0
2023-08-28,60617,0
2023-08-28,60630,1
2023-08-29,60617,0
2023-08-29,60619,1
2023-08-29,60606,0
2023-08-29,60657,0
2023-08-30,60647,0
2023-09-05,60639,1
2023-09-05,60659,0
2023-09-08,60628,0
2023-09-11,60639,1
2023-09-11,60657,0
2024-07-30,60661,0
2024-07-30,60660,0
2024-07-30,60654,0
2024-07-30,60611,0
2023-09-11,60620,1
2023-09-12,60651,0
2023-09-12,60639,0
2023-09-13,60651,1
2023-09-14,60622,1
2023-09-15,60639,0
2023-09-15,60644,1
2023-09-18,60659,1
2023-09-21,60614,1
2023-09-26,60609,1
2023-09-27,60617,1
2023-09-28,60659,0
2024-07-30,60611,0
2024-07-30,60616,1
2023-10-04,60616,1
2024-07-30,60605,0
2023-10-05,60614,0
2023-10-10,60604,1
2023-10-10,60647,1
2024-07-30,60611,0
2023-10-18,60610,0
2023-10-23,60654,1
2023-10-24,60628,0
2023-11-08,60605,0
2023-10-26,60608,0
2023-11-13,60634,0
2024-07-29,60629,0
2024-07-29,60654,0
2023-12-06,60607,1
2023-12-06,60707,0
2023-12-07,60614,0
2024-07-29,60642,0
2023-12-07,60660,0
2023-12-11,60649,0
2023-12-11,60649,0
2023-12-11,60608,0
2023-12-15,60614,0
2023-12-18,60619,1
2023-12-19,60660,0
2024-07-29,60601,0
2023-12-20,60616,0
2023-12-21,60613,1
2023-12-22,60625,0
2023-12-26,60651,0
2024-07-29,60611,0
2023-12-27,60622,0
2023-12-28,60651,0
2024-01-04,60608,1
2024-07-29,60654,0
2024-01-05,60654,0
2024-01-08,60609,0
2024-01-08,60643,0
2024-01-08,60654,1
2024-01-09,60614,0
2024-01-09,60612,1
2024-01-10,60613,0
2024-01-11,60618,1
2024-07-26,60629,0
2024-01-11,60620,1
2024-01-18,60640,0
2024-01-18,60624,1
2024-01-22,60625,1
2024-07-26,60625,1
2024-01-22,60620,1
2024-01-23,60607,0
2024-01-23,60610,1
2024-07-26,60641,0
2024-07-26,60610,0
2024-07-26,60654,0
2024-01-24,60610,1
2024-01-25,60623,1
2024-01-26,60660,1
2024-01-26,60616,1
2024-07-26,60647,0
2024-07-26,60625,0
2024-01-26,60636,1
2024-01-30,60656,0
2024-01-30,60605,1
2024-07-26,60657,0
2024-01-30,60643,1
2024-01-31,60625,1
2024-01-31,60631,0
2024-01-31,60626,1
2024-07-26,60622,0
2024-07-26,60639,0
2024-02-01,60643,0
2024-02-01,60610,1
2024-02-02,60643,0
2024-02-02,60707,1
2024-02-02,60624,1
2024-02-05,60631,1
2024-02-05,60620,1
2024-02-05,60608,0
2024-02-05,60620,1
2024-02-05,60617,1
2024-02-05,60631,0
2024-02-06,60617,1
2024-02-06,60619,0
2024-07-25,60642,0
2024-02-07,60637,1
2024-02-07,60660,1
2024-02-06,60613,1
2024-02-08,60617,1
2024-07-25,60661,0
2024-02-14,60640,1
2024-02-14,60616,0
2024-02-15,60622,1
2024-02-15,60651,0
2024-07-25,60639,0
2024-02-16,60617,0
2024-02-16,60657,0
2024-02-21,60601,0
2024-02-23,60609,0
2024-02-26,60659,0
2024-07-25,60639,1
2024-02-26,60620,1
2024-02-26,60614,0
2024-02-27,60615,0
2024-02-27,60617,1
2024-07-25,60608,0
2024-02-27,60609,0
2024-02-27,60655,0
2024-02-27,60614,0
2024-02-28,60625,0
2024-03-01,60659,0
2024-03-01,60607,0
2024-03-01,60620,1
2024-03-01,60617,0
2024-03-05,60641,0
2024-03-06,60607,0
2024-07-24,60657,0
2024-07-24,60629,0
2024-03-06,60629,0
2024-03-06,60604,0
2024-03-06,60614,1
2024-03-06,60636,0
2024-07-24,60617,0
2024-03-07,60655,0
2024-03-07,60609,0
2024-03-07,60608,1
2024-03-07,60609,1
2024-03-08,60613,1
2024-07-24,60612,0
2024-07-24,60657,0
2024-03-11,60619,0
2024-03-11,60617,0
2024-03-11,60656,0
2024-03-11,60660,0
2024-03-12,60657,0
2024-03-12,60653,0
2024-03-12,60613,0
2024-03-13,60607,1
2024-03-13,60620,1
2024-03-13,60659,0
2024-03-13,60617,1
2024-03-13,60613,0
2024-03-13,60637,1
2024-03-13,60651,1
2024-03-13,60613,0
2024-03-14,60644,1
2024-03-15,60609,0
2024-03-15,60645,0
2024-07-23,60649,1
2024-03-18,60620,1
2024-03-18,60605,1
2024-03-19,60643,0
2024-03-19,60617,1
2024-03-19,60640,0
2024-03-19,60609,0
2024-03-19,60608,1
2024-03-20,60613,0
2024-03-20,60616,1
2024-03-21,60639,0
2024-03-21,60619,0
2024-03-21,60609,0
2024-07-23,60614,0
2024-07-23,60647,0
2024-03-21,60628,0
2024-03-21,60619,1
2024-03-22,60608,1
2024-03-22,60617,1
2024-07-23,60608,0
2024-03-25,60626,1
2024-03-26,60626,0
2024-03-26,60641,1
2024-03-26,60614,1
2024-07-23,60612,0
2024-03-27,60652,0
2024-03-27,60640,1
2024-03-28,60659,1
2024-03-28,60617,1
2024-07-23,60616,1
2024-03-29,60641,0
2024-07-23,60654,0
2024-07-23,60611,0
2024-04-03,60625,1
2024-07-23,60634,1
2024-07-22,60640,0
2024-07-22,60624,0
2024-04-09,60659,0
2024-04-10,60601,0
2024-04-10,60617,1
2024-04-10,60620,1
2024-04-12,60659,1
2024-07-22,60639,0
2024-04-16,60636,1
2024-04-16,60614,0
2024-04-16,60644,1
2024-04-17,60643,0
2024-04-17,60611,0
2024-04-17,60628,0
2024-07-22,60657,0
2024-04-22,60611,0
2024-07-22,60661,0
2024-07-22,60611,0
2024-04-22,60610,0
2024-04-23,60609,1
2024-04-23,60636,1
2024-04-23,60617,0
2024-04-26,60613,1
2024-07-22,60643,0
2024-07-22,60607,0
2024-05-03,60640,1
2024-05-08,60612,0
2024-07-19,60606,0
2024-07-19,60607,0
2024-05-15,60640,1
2024-07-19,60651,0
2024-07-19,60614,0
2024-05-15,60622,0
2024-05-28,60616,0
2024-05-29,60626,0
2024-05-24,60613,0
2024-07-19,60645,0
2024-05-30,60616,1
2024-05-31,60630,0
2024-05-31,60639,0
2024-06-03,60614,0
2024-06-04,60602,1
2024-07-19,60611,0
2024-07-19,60657,0
2024-07-19,60610,0
2024-06-06,60606,0
2024-06-06,60601,0
2024-06-07,60632,1
2024-06-10,60636,1
2024-06-12,60620,0
2024-06-13,60644,1
2024-06-14,60639,0
2024-07-18,60661,0
2024-06-14,60613,0
2024-06-17,60634,0
2024-06-18,60611,0
2024-06-17,60611,0
2024-07-18,60601,0
2024-06-20,60601,1
2024-06-20,60639,0
2024-07-18,60651,0
2024-07-18,60634,0
2024-07-18,60619,0
2024-07-18,60613,0
2024-07-01,60606,1
2024-07-01,60605,0
2024-07-05,60609,1
2024-07-09,60657,0
2024-07-09,60614,0
2024-07-10,60639,1
2024-07-10,60651,0
2024-07-18,60632,0
2024-07-11,60616,0
2024-07-15,60614,0
2024-07-12,60660,1
2024-07-18,60707,0
2024-07-18,60613,0
2024-07-16,60623,1
2024-07-18,60616,0
2024-07-19,60645,0
2024-07-22,60654,0
2024-07-25,60616,0
2024-07-26,60659,0
2024-07-26,60614,1
2024-07-17,60608,0
2024-07-17,60617,0
2024-07-30,60660,1
2024-07-30,60629,0
2024-07-29,60609,1
2024-07-17,60610,0
2024-07-17,60661,0
2024-08-01,60611,1
2024-08-02,60657,0
2024-08-05,60639,1
2024-07-17,60610,0
2024-07-17,60612,0
2024-08-07,60659,1
2024-08-07,60614,0
2024-08-08,60643,0
2024-07-17,60622,0
2024-08-07,60639,1
2024-08-12,60609,1
2024-08-13,60643,0
2024-07-17,60614,0
2024-08-19,60636,1
2024-08-20,60611,1
2024-08-19,60616,0
2024-08-21,60619,0
2024-08-22,60636,0
2024-08-27,60614,0
2024-08-27,60613,0
2024-08-29,60614,1
2024-09-05,60628,0
2024-07-16,60657,0
2024-07-16,60666,0
2024-07-16,60610,0
2024-07-16,60666,0
2024-07-16,60632,1
2024-09-18,60641,0
2024-09-18,60620,0
2024-07-16,60642,0
2024-07-15,60614,0
2024-09-25,60612,1
2024-09-25,60640,1
2024-09-26,60639,0
2024-07-15,60611,0
2024-07-15,60605,0
2024-09-27,60614,1
2024-09-27,60639,1
2024-09-30,60610,1
2024-10-01,60614,1
2024-10-01,60625,0
2024-10-01,60625,1
2024-07-15,60605,1
2024-07-15,60601,0
2024-07-15,60654,0
2024-10-02,60620,0
2024-10-02,60611,1
2024-10-02,60653,0
2024-10-02,60601,0
2024-07-15,60610,0
2024-07-15,60652,0
2024-10-03,60636,0
2024-10-03,60636,1
2024-10-04,60651,1
2024-10-07,60632,0
2024-07-15,60605,0
2024-10-07,60619,0
2024-10-07,60641,0
2024-10-07,60620,0
2024-10-07,60654,1
2024-10-07,60610,0
2024-10-07,60620,0
2024-10-07,60613,0
2024-10-08,60610,0
2024-10-08,60636,1
2024-10-10,60647,0
2024-10-10,60610,0
2024-10-11,60613,1
2024-07-15,60634,0
2024-07-15,60620,1
2024-10-16,60608,0
2024-10-16,60659,0
2024-10-16,60659,1
2024-10-17,60639,0
2024-07-12,60661,0
2024-10-17,60647,0
2024-10-17,60608,1
2024-10-21,60660,1
2024-07-12,60652,0
2024-07-12,60606,0
2024-10-21,60657,1
2024-10-21,60618,0
2024-10-21,60636,1
2024-10-22,60644,1
2024-07-12,60607,0
2024-07-12,60609,0
2024-10-22,60639,1
2024-10-22,60624,0
2024-10-23,60628,1
2024-10-24,60617,1
2024-10-24,60654,1
2024-10-25,60618,0
2024-10-28,60639,0
2024-10-28,60620,1
2024-10-28,60660,0
2024-10-29,60639,0
2024-07-12,60605,0
2024-07-12,60609,0
2024-10-29,60623,0
2024-10-30,60628,1
2024-10-30,60645,1
2024-10-31,60647,0
2024-10-31,60619,0
2024-07-12,60605,0
2024-11-04,60654,0
2024-11-05,60629,0
2024-11-06,60628,1
2024-11-07,60639,0
2024-11-07,60621,0
2024-11-07,60620,1
2024-11-08,60625,1
2024-11-08,60659,0
2024-07-12,60660,0
2024-07-12,60607,0
2024-11-12,60651,1
2024-11-14,60616,1
2024-11-18,60649,1
2024-11-18,60640,1
2024-07-11,60620,0
2024-07-11,60652,0
2024-07-11,60601,0
2024-11-19,60639,1
2024-11-19,60660,0
2024-11-20,60620,0
2024-11-21,60647,0
